	item_name	item_url	item_phones_list	item_address	item_site
121	Стоматология Колорит	https://vladivostok.zoon.ru/medical/stomatologiya_kolorit/	['+74234325877', '+79940209898']	Приморский край, Уссурийск,    Чичерина,    76, 3 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fkolorituss.ru&hash=074d8287d7a9aa6951c8c385235b4cf6&from=5d819b0c10de9a0dd94ee971.b659&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_kolorit%2F
122	Стоматологический центр ИВАлГа	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_ivalga_na_ulitse_kosmonavtov/	['+74232288817', '+74232212144']	Владивосток,   Космонавтов улица,   5, цокольный этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fwww.ivalga.ru%2F&hash=b868d7c8ed3296118b05624b7203305f&from=546672ed40c088f15a8ded56.d390&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskij_tsentr_ivalga_na_ulitse_kosmonavtov%2F
123	Стоматологический центр Эль-Денто	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_el-dento/	['+79147937778', '+74232580875']	Владивосток,   Партизанский проспект,   58В, 3 кабинет; 1 этаж	
124	Стоматологическая клиника Денталлюкс сервис	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_dentallyuks_servis/	['+74232204989', '+74232204995', '+79841456393', '+79240019396']	Владивосток,   Светланская улица,   179, 3 этаж	https://vladivostok.zoon.ru/redirect/?to=https%3A%2F%2Fdentallux-vl.ru%2F&hash=a134614cee4026746354047354035045&from=546672ed40c088f15a8ded42.8faf&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_dentallyuks_servis%2F
125	Стоматологическая поликлиника ДВОМЦ ФМБА России	https://vladivostok.zoon.ru/medical/stomatologicheskaya_poliklinika_dvomts_fmba_rossii_na_ulitse_morozova/	['+74232496350', '+74232224215']	Владивосток,   улица Морозова,   7, 1 этаж	
126	Стоматология Улыбка	https://vladivostok.zoon.ru/medical/stomatologiya_ulybka_v_nahodke-40cf/	['+74236657596', '+79247257596', '+79147136596']	Приморский край, Находка,    Ленинская,    2а к2, 102 офис; 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fulibka-plus.ru%2F&hash=38a4adb7dbc8d1640f0b98c143d985ad&from=5d8190fa10de9a0dd94ea252.f6cc&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_ulybka_v_nahodke-40cf%2F
127	Стоматология Перламутр	https://vladivostok.zoon.ru/medical/stomatologiya_perlamutr_na_svetlanskoj_ulitse/	['+79241272778', '+79084558125']	Владивосток,   Светланская улица,   167, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fperlamutr-vl.ru&hash=d725dc0fc1bf77cbc0cb28dde6f1fbd8&from=58e24d0640c08872708d3c7a.77e8&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_perlamutr_na_svetlanskoj_ulitse%2F
128	Медицинский центр Дентлор	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_dentlor_na_ulitse_kalinina/	['+74232605704', '+74232596114', '+79084496114']	Владивосток,   улица Калинина,   133, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdentlor.ru%2F&hash=59dfcab755f9c32c2e63b9f219e704c4&from=546672f040c088f15a8def49.f25e&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fmeditsinskij_tsentr_dentlor_na_ulitse_kalinina%2F
129	Восстановительная стоматология Doсtor Kan	https://vladivostok.zoon.ru/medical/vosstanovitelnaya_stomatologiya_dostor_kan/	['+74232393303']	Приморский край, Уссурийск,    Выгонная улица,    4	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdoctorkan.ru&hash=b854b9c8b6fb3284e34a4c73745a2b0a&from=58e7061c628ba1100a8b4578.a2f1&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fvosstanovitelnaya_stomatologiya_dostor_kan%2F
130	Стоматология Пионер	https://vladivostok.zoon.ru/medical/stomatologiya_pioner_na_verhneportovoj_ulitse/	['+74232517342', '+74232003116', '+79247303116']	Владивосток,   Верхнепортовая улица,   32, 1 этаж	
131	Эстетическая стоматология D`esten	https://vladivostok.zoon.ru/medical/esteticheskaya_stomatologiya_desten/	['+74232392323']	Владивосток,   улица Прапорщика Комарова,   58, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdesten.pro&hash=a0b4d634f9234988073d6035da0d6d4d&from=5d8170c810de9a0dd94dd321.d584&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Festeticheskaya_stomatologiya_desten%2F
132	Стоматологическая клиника Леонардо	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_leonardo/	['+79147055544']	Владивосток,   проспект Красного Знамени,   59, 606 офис; 6 этаж	
133	Медицинский центр Авиценна	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_avitsenna-2ed3/	['+74233420854', '+79146950212']	Приморский край,  с. Вольно-Надеждинское,  улица Рихарда Дрегиса,  4, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Favicenna-prim.ru&hash=173ce8cf8058caa2afc5bc45181126f0&from=57dc566940c088373b9102d6.2971&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fmeditsinskij_tsentr_avitsenna-2ed3%2F
134	Стоматология Дантистъ	https://vladivostok.zoon.ru/medical/stomatologiya_dantist_na_enisejskoj_ulitse/	['+74232650151']	Владивосток,   Енисейская улица,   7/1, 506 офис; 4 этаж	
135	Стоматологическая клиника Медик-89	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_medik-89/	['+74232502507', '+79084402507']	Владивосток,   улица Ильичёва,   4, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fmedik-89.ru&hash=51ea00761a96aab38ead61e76d1c192e&from=546672ee40c088f15a8ded76.5612&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_medik-89%2F
136	Стоматологический центр Др.Зубнофф	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_drzubnoff_na_ulitse_parhomenko_v_artyome/	['+79025277140', '+79510210230']	Приморский край, Артем,    улица Пархоменко,    26, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2F%D0%B4%D1%80%D0%B7%D1%83%D0%B1%D0%BD%D0%BE%D1%84%D1%84.%D1%80%D1%84&hash=419c2f68ffb95c256ac5dcc0f7e14707&from=546672f740c088f15a8df41a.4a4c&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskij_tsentr_drzubnoff_na_ulitse_parhomenko_v_artyome%2F
137	Клиника Леге артис	https://vladivostok.zoon.ru/medical/klinika_lege_artis/	['+74232454614', '+74232453799']	Владивосток,   Океанский проспект,   157, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Flegeartis-clinic.ru&hash=16840a62e3bf8ccef895f909b74ee665&from=546672ed40c088f15a8ded6e.ef7c&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fklinika_lege_artis%2F
138	Стоматологический центр Эндемика	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_endemika/	['+74232440007']	Владивосток,   улица Адмирала Кузнецова,   64а, 3 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fendemika-dent.ru&hash=fd8092155651f94daa8451342a251773&from=57dc565d40c088373b9102ae.c771&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskij_tsentr_endemika%2F
139	Стоматологический центр Роял дент технолоджи	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_royal_dent_tehnolodzhi_na_ulitse_arseneva_v_nahodke-dcbd/	['+74236632017', '+79149652417', '+74236635801']	Приморский край, Находка,    Арсеньева,    8, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Froyal-dent.ru&hash=38b602e340b990f9c8c0ef8d79405d02&from=5d81910910de9a0dd94ea2ee.1a57&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskij_tsentr_royal_dent_tehnolodzhi_na_ulitse_arseneva_v_nahodke-dcbd%2F
140	Центр красоты Оникс	https://vladivostok.zoon.ru/beauty/tsentr_krasoty_oniks/	['+74236634933', '+79024884842']	Приморский край, Находка,    Постышева,    4, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=https%3A%2F%2Fwww.strana-krasoty.ru&hash=94eb714e44fb75006c7ee04b9811848a&from=5d8190ab10de9a0dd94e9eed.d5b4&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fbeauty%2Ftsentr_krasoty_oniks%2F
141	Санаторий Адонис	https://vladivostok.zoon.ru/medical/sanatorij_adonis_v_leninskom_rajone/	['+74232921058']	Владивосток,   Ладыгина,   5	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fwww.stom-adonis.ru&hash=4a8f0fbb0dafca2cc83a58bd0ceb6dfd&from=546672f240c088f15a8df0f0.9f90&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fsanatorij_adonis_v_leninskom_rajone%2F
142	Стоматология СтомОС	https://vladivostok.zoon.ru/medical/stomatologiya_stomos/	['+79024823252']	Владивосток,   Некрасовская улица,   96, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fstomos-vl.ru&hash=b41c63855beb8684adb3bbab63a85c7d&from=546672f640c088f15a8df3de.5c00&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_stomos%2F
143	Стоматологическая клиника Смайл-Л	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_smajl-l_na_ulitse_bestuzheva/	['+74232411152', '+74232510509', '+74232537887']	Владивосток,   улица Бестужева,   15, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fsmile-vl.ru%2F&hash=143e55c0da1254a52d0d5bc4da3d8f1f&from=546672ee40c088f15a8ded96.a764&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_smajl-l_na_ulitse_bestuzheva%2F
144	Медицинский центр Доверие	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_doverie/	['+79084567890', '+79046209799']	Приморский край, Уссурийск,    Пионерская,    53, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdoverie-dentalclinica.ru&hash=1cd3add8ce45a6832c1c206e93027162&from=5d819c4c10de9a0dd94ef205.8bb4&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fmeditsinskij_tsentr_doverie%2F
145	Медицинский центр Медис	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_medis/	['+79146651587']	Приморский край, Большой Камень,   улица Маслакова,   10	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fmedis-bk.ru&hash=1fc224cb2a94bc2ad8d8e005e777603d&from=5f7f69df70cd44792d173223.6b18&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fmeditsinskij_tsentr_medis%2F
146	Стоматологическая клиника Поли Дент	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_poli_dent/	['+79639412070', '+79247383247', '+79532142275']	Приморский край,   с. Вольно-Надеждинское,   улица Пушкина,   34а, 1 этаж	
147	Стоматологическая клиника Dental-Studio	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_dental-studio_v_leninskom_rajone-5ff3/	['+74232200266']	Владивосток,  Аллилуева улица,  14, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fwww.dental-s.su&hash=45374eebcd81eeae8c5dfa83c1fbd16c&from=546672f540c088f15a8df2be.6152&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_dental-studio_v_leninskom_rajone-5ff3%2F
148	Стоматология Ивея	https://vladivostok.zoon.ru/medical/stomatologiya_iveya/	['+74232381534', '+79140771426', '+79022546612']	Приморский край, пос. Трудовое,    улица Лермонтова,    60, 2 этаж	
149	Стоматология Лоридент	https://vladivostok.zoon.ru/medical/stomatologiya_lorident/	['+79294242929']	Приморский край, Уссурийск,   Владивостокское шоссе,   107, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Florident.ru&hash=391c3b82c78f98b35c04e890c40e10cd&from=5d819c4f10de9a0dd94ef222.fa83&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_lorident%2F
150	Стоматологическая клиника ФГБОУ ВО ТГМУ Минздрава России	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_fgbou_vo_tgmu_minzdrava_rossii_na_ulitse_ostryakova/	['+74232451960', '+79841546902']	Владивосток,   проспект Острякова,   2Б, 1 этаж	
151	Артемовская стоматологическая поликлиника	https://vladivostok.zoon.ru/medical/artemovskaya_stomatologicheskaya_poliklinika_na_ulitse_dzerzhinskogo_v_artyome/	['+74233743798', '+74233743571']	Приморский край, Артем,    улица Дзержинского,    10, 4 этаж	
152	Медицинский центр Джи Ви Эс Дентал	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_dzhi_vi_es_dental/	['+74236628828', '+74236620525', '+79147346638', '+79084452625']	Приморский край, Находка,   Верхне-Морская,   100, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fgvs-clinic.ru&hash=3fc6c06707805252d99f38aaeff75eb6&from=5d8190b510de9a0dd94e9f4d.54cf&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fmeditsinskij_tsentr_dzhi_vi_es_dental%2F
153	Центр эстетической стоматологии и косметологии Монро	https://vladivostok.zoon.ru/medical/tsentr_esteticheskoj_stomatologii_i_kosmetologii_monro/	['+74232518518']	Владивосток,   улица Маковского,   56а, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fctom-monro.com&hash=e01d2fb2042a3b07d0511fbe7b597c5d&from=5567007a40c0886e4c8c8402.6465&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Ftsentr_esteticheskoj_stomatologii_i_kosmetologii_monro%2F
154	Стоматологический центр Анна и Э	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_anna_i_e/	['+74232639850', '+79247300303']	Владивосток,   улица Сафонова,   37, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fannaestom.ru%2F&hash=935e0126a28b680f774cf15c8437bb17&from=546672ee40c088f15a8dee1b.e225&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskij_tsentr_anna_i_e%2F
155	Стоматологический центр Стоматологический центр	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_stomatologicheskij_tsentr/	['+74232269906', '+79681653436']	Владивосток,   улица Толстого,   48, 1 этаж	
156	Стоматология Самсон	https://vladivostok.zoon.ru/medical/stomatologiya_samson/	['+74232319971']	Владивосток,   улица Давыдова,   3, 15; 16; 18; 20 кабинет; 1 этаж; левое крыло	
157	Стоматологический кабинет Пионер	https://vladivostok.zoon.ru/medical/stomatologicheskij_kabinet_pioner_v_leninskom_rajone/	['+74232433635', '+74232950757']	Владивосток,   улица Прапорщика Комарова,   31а, 1 этаж	
158	Стоматология Дента	https://vladivostok.zoon.ru/medical/stomatologiya_denta/	['+74236603099', '+74236622292']	Приморский край, Находка,    Северный проспект,    2/1, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdentan.ru&hash=c23e6b43a4f50f6257d046ccc3624c03&from=5d8190ff10de9a0dd94ea298.d370&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_denta%2F
159	Стоматологическая клиника Dr.Smile	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_drsmile/	['+74232212101', '+79084557521']	Владивосток,   улица 50 лет ВЛКСМ,   21, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdr.smile.vl.tilda.ws%2F&hash=5f2060d9cb60515842738cf0432c084d&from=6200ec8419a42a65d646f545.8a0a&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_drsmile%2F
160	Семейная стоматология Дентал фреш	https://vladivostok.zoon.ru/medical/semejnaya_stomatologiya_dental_fresh/	['+74234243500', '+79146775475']	Приморский край, Уссурийск,    Некрасова,    116, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdental-f.ru&hash=431dffbe73d2dcda50168c31874f9cc5&from=5d819c4d10de9a0dd94ef211.2dda&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fsemejnaya_stomatologiya_dental_fresh%2F
161	Стоматология ДарАнт	https://vladivostok.zoon.ru/medical/stomatologiya_darant_na_ulitse_kirova/	['+74232312726']	Владивосток,   улица Кирова,   27, 1 этаж	
162	Стоматологическая клиника КосмеДент	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_kosmedent/	['+74232013995']	Владивосток,   улица Давыдова,   22а, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fcosmedentdv.ru&hash=0a3be60cc0eb497abe19f8029ebdb554&from=57dc55ff40c088373b91015c.488e&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_kosmedent%2F
163	ЛОР-кабинет George group	https://vladivostok.zoon.ru/medical/lor-kabinet_george_group_na_ulitse_admirala_fokina/	['+78002221001', '+74232261001', '+74232205189']	Владивосток,   улица Адмирала Фокина,   29	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fgdg.ru%2F&hash=69ebd1253085a5806a6adcc1b7770937&from=546672f340c088f15a8df193.f679&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Flor-kabinet_george_group_na_ulitse_admirala_fokina%2F
164	Медицинский центр Неврон	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_nevron_na_habarovskoj_ulitse/	['+74232456338']	Владивосток,   Хабаровская улица,   17, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fnevron.ru&hash=e22fab7b15982c3d60e38ff1958d6549&from=5567007740c0886e4c8c8227.8dfa&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fmeditsinskij_tsentr_nevron_na_habarovskoj_ulitse%2F
165	Находкинская стоматологическая поликлиника	https://vladivostok.zoon.ru/medical/nahodkinskaya_stomatologicheskaya_poliklinika_na_pogranichnoj_ulitse_v_nahodke/	['+79089980291', '+79089980454', '+74236640204']	Приморский край, Находка,    Пограничная улица,    12, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fgspn.ru&hash=ecacf0b152f2b434bb1c5349bb15dbcd&from=5d81915b10de9a0dd94ea3d2.e2dd&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fnahodkinskaya_stomatologicheskaya_poliklinika_na_pogranichnoj_ulitse_v_nahodke%2F
166	Клиника Добрый доктор	https://vladivostok.zoon.ru/medical/klinika_dobryj_doktor_na_ulitse_kirova_v_artyome/	['+74233774346', '+79020774346']	Приморский край, Артем,    улица Кирова,    34, 1 этаж	
167	Стоматологическая клиника Аюста	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_ayusta/	['+79532090002', '+74232678580', '+79024818580']	Владивосток,   Партизанский проспект,   22, 1 этаж	
168	Стоматологическая клиника Союз врачей	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_soyuz_vrachej/	['+79147113166', '+74234373166']	Приморский край, Уссурийск,    Лазо,    1а, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fsv-stom.org&hash=9bff6d291b165edd785eb545c9a79f04&from=5d819c4810de9a0dd94ef1de.ad8a&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_soyuz_vrachej%2F
169	Стоматологическая клиника Diamond dental clinic	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_diamond_dental_clinic/	['+74234344595', '+74234269406']	Приморский край, Уссурийск,    Пионерская,    68, 2 этаж	
170	Стоматологическая клиника Оазис	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_oazis/	['+74233798785']	Приморский край, Артем,    площадь Ленина,    5, 1 этаж	
171	Стоматологический кабинет СВ-Лик	https://vladivostok.zoon.ru/medical/stomatologicheskij_kabinet_sv-lik/	['+74232259686', '+79147143482', '+79147970717']	Владивосток,   Сахалинская улица,   48, 1 офис; 1 этаж	
172	Стоматологическая клиника Дантист	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_dantist/	['+74235220145']	Приморский край, Спасск-Дальний,    Советская улица,    21	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdantist-spassk.ru&hash=806dca11ae4d5facfced504e29755f14&from=608c422a3978d1747f63d175.1d0e&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_dantist%2F
173	Клиника современной стоматологии Вектор	https://vladivostok.zoon.ru/medical/klinika_sovremennoj_stomatologii_vektor/	['+74236775700', '+79147085700']	Приморский край, Находка,    Владивостокская,    28, 1 этаж	
174	Клиника Ваш доктор	https://vladivostok.zoon.ru/medical/klinika_vash_doktor_na_lugovoj_ulitse_50/	['+74232728329', '+79247317744']	Владивосток,   Луговая улица,   50, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Ftaplink.cc%2Fstom_vashdoktor_vl&hash=3d8f44e9743c8a23bef01c86cf069ecf&from=546672f540c088f15a8df351.0ca9&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fklinika_vash_doktor_na_lugovoj_ulitse_50%2F
175	Стоматологическая клиника Евродент	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_evrodent/	['+74232370019', '+79146968123']	Владивосток,   проспект 100-летия Владивостока,   36Б, 1 этаж	
176	Больница Клип	https://vladivostok.zoon.ru/medical/bolnitsa_klip/	['+79841445552']	Владивосток,   Тунгусская улица,   63, 1 этаж	
177	Стоматология Союз	https://vladivostok.zoon.ru/medical/stomatologiya_soyuz/	['+74232772423', '+74232606286']	Владивосток,   Луговая улица,   76, цокольный этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fsouz-dent.ru&hash=4668cf8bd01460002172c80cc6e87dd3&from=5ffe9922ecb4f269a904836f.a1b6&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_soyuz%2F
178	Стоматология Маруга	https://vladivostok.zoon.ru/medical/stomatologiya_maruga_v_kamskom_pereulke-f752/	['+74232370742']	Владивосток,   Камский переулок,   5, 1 этаж	
179	Стоматология Smile	https://vladivostok.zoon.ru/medical/stomatologiya_smile_na_prospekte_100-letiya_vladivostoka/	['+74232320551', '+74232537887']	Владивосток,   проспект 100-летия Владивостока,   100, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fsmile-vl.ru%2F&hash=143e55c0da1254a52d0d5bc4da3d8f1f&from=546672ed40c088f15a8ded1e.85f8&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_smile_na_prospekte_100-letiya_vladivostoka%2F
180	Стоматология Магия улыбки	https://vladivostok.zoon.ru/medical/stomatologiya_magiya_ulybki/	['+74232907172', '+79025057172', '+74232480564', '+79502990564']	Владивосток,   Сахалинская улица,   19, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fmagiaylibki.turbo.site&hash=8613e58e7942226ecb0926ecd997a1b2&from=57dc566940c088373b9102da.3e1f&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_magiya_ulybki%2F
181	Клиника Возрождение 21	https://vladivostok.zoon.ru/medical/klinika_vozrozhdenie_21_v_ussurijske/	['+74234210446', '+74234321124', '+74234321471']	Приморский край, Уссурийск,    улица Ленина,    19, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fclinic-v.ru%2F&hash=1229d918a602a66531692c36d2ac7039&from=5e74c6fcfdb33a1477054f56.c0f8&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fklinika_vozrozhdenie_21_v_ussurijske%2F
182	Клиника Успех	https://vladivostok.zoon.ru/medical/klinika_uspeh/	['+74234305350', '+79025275350']	Приморский край, Уссурийск,   Новоникольское шоссе,   11, 2 этаж	
183	Инновационный стоматологический центр Аист	https://vladivostok.zoon.ru/medical/innovatsionnyj_stomatologicheskij_tsentr_aist/	['+74232450816', '+74232424296', '+74232451375', '+79644426627']	Владивосток,   Океанский проспект,   123в, 1 этаж	
184	Стоматологическая клиника Альбеа-дент	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_albea-dent/	['+74232008411']	Владивосток,   Окатовая улица,   60, 1 этаж	
185	Клиника дентальной имплантации	https://vladivostok.zoon.ru/medical/klinika_dentalnoj_implantatsii/	['+74232608822', '+74232267186']	Владивосток,   улица Луцкого,   16, 1 этаж	
186	Детское отделение Краевая стоматологическая поликлиника	https://vladivostok.zoon.ru/medical/detskoe_otdelenie_kraevaya_stomatologicheskaya_poliklinika_v_pervomajskom_rajone/	['+74232636749']	Владивосток,   улица Борисенко,   31, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fvlstom2.ru&hash=cc0ad9eb5cd85dbbdb1427aa2caf3cb6&from=5567007540c0886e4c8c81d2.25cd&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fdetskoe_otdelenie_kraevaya_stomatologicheskaya_poliklinika_v_pervomajskom_rajone%2F
187	Стоматологическая клиника Дентал М	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_dental_m/	['+79143215458', '+74236657676', '+79240057676']	Приморский край, Находка,    Арсеньева,    1, 1 этаж	
188	Медицинский центр Приско	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_prisko_v_shkolnom_pereulke_v_nahodke-7fde/	['+74236699550', '+74236600100']	Приморский край, Находка,    Школьный переулок,    4, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fmed-prisco.ru&hash=2b678c81d7dfff09ba5ef724f8ee0b3c&from=5d8190f010de9a0dd94ea1c0.a81a&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fmeditsinskij_tsentr_prisko_v_shkolnom_pereulke_v_nahodke-7fde%2F
